title,speakers,track,youtube_url,source_url,status,relevance,summary_path
Reverse-Engineering the AI Buyer,Aliisa Rosenthal,AI in GTM,,https://www.ai.engineer/worldsfair/schedule,missing,3,
Trading Desks to Clinical Trials: Parallels in Applied Vertical AI,Ayush Bhardwaj,AI in Healthcare,,https://www.ai.engineer/worldsfair/schedule,missing,3,
Vertical Mobility: Building an AI Inference Platform That Scales from MVP to Trillion-Parameter Workloads,Rita Zhang; Sitanshu Gupta,Inference,,https://www.ai.engineer/worldsfair/schedule,missing,3,
AI System Design: From Idea to Production,"Apoorva Joshi, MongoDB",Online Track,https://www.youtube.com/watch?v=T0HhO4YtTfE,https://www.ai.engineer/worldsfair/schedule,summarized,3,summaries/ai-system-design-from-idea-to-production-t0hho4yttfe.md
GTM Is You,"Victoria Melnikova, Evil Martians",Online Track,https://www.youtube.com/watch?v=G6IlDzj8OjA,https://www.ai.engineer/worldsfair/schedule,summarized,3,summaries/gtm-is-you-g6ildzj8oja.md
Research to Reality: Bringing Frontier ML Research to Production,"Vaidas Razgaitis, Higharc",Online Track,https://www.youtube.com/watch?v=OXMMN-XbxwA,https://www.ai.engineer/worldsfair/schedule,summarized,3,summaries/research-to-reality-bringing-frontier-ml-research-to-production-oxmmn-xbxwa.md
Your AI Product Will Fail Unless You Can Explain It,"Veronica Hylak, Hey AI",Online Track,https://www.youtube.com/watch?v=d_Ftrl3vfV0,https://www.ai.engineer/worldsfair/schedule,summarized,3,summaries/your-ai-product-will-fail-unless-you-can-explain-it-d-ftrl3vfv0.md
Expo Welcome Speech,Sonar; Extend AI,Expo Stage 3,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Research to Reality with Google DeepMind,Paige Bailey,Workshops Day 1,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Runway AI Film Festival,,Expo Stage 3,,https://www.ai.engineer/worldsfair/schedule,missing,1,
"What is an Inference Engine, Anyway?",Charles Frye,Workshops Day 1,,https://www.ai.engineer/worldsfair/schedule,missing,1,
AI Enablement at Automattic: How a Remote Company Builds AI Fluency,Em Shreve,,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Bugcrowd posttraining talk,David Brumley,Posttraining & Midtraining,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Data Quality is the Compute Multiplier,Ari Morcos,Data Quality,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Ending AI Slop,Thais Castello Branco,Data Quality,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Forward Deployed Engineering 101,Kevin Bai,Forward Deployed Engineering,,https://www.ai.engineer/worldsfair/schedule,missing,1,
How Forward Deployed Engineering is done at Cognition,Jia Wu,Forward Deployed Engineering,,https://www.ai.engineer/worldsfair/schedule,missing,1,
How Forward Deployed Engineering is done at Cursor,Pauline Brunet,Forward Deployed Engineering,,https://www.ai.engineer/worldsfair/schedule,missing,1,
How Forward Deployed Engineering is done at Decagon,Sunny Rekhi,Forward Deployed Engineering,,https://www.ai.engineer/worldsfair/schedule,missing,1,
How Forward Deployed Engineering is done at Factory,Eno Reyes,Forward Deployed Engineering,,https://www.ai.engineer/worldsfair/schedule,missing,1,
How Forward Deployed Engineering is done at Kepler,Vinoo Ganesh,Forward Deployed Engineering,,https://www.ai.engineer/worldsfair/schedule,missing,1,
How Forward Deployed Engineering is done at Ramp,Leo Mehr,Forward Deployed Engineering,,https://www.ai.engineer/worldsfair/schedule,missing,1,
LLM Recsys at DoorDash,Raghav Saboo,LLM Recsys,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Open Q&A: LLM Recsys,Devansh Tandon,LLM Recsys,,https://www.ai.engineer/worldsfair/schedule,missing,1,
"Scaling to Long-Horizons: Algorithms, Environments, Compute",Ross Taylor; Chengxi Taylor,Data Quality,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Secure Cloud Compute,Ethan Sutin,Security,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Spotify LLM Recsys,Jacqueline Wood; Yves Raimond,LLM Recsys,,https://www.ai.engineer/worldsfair/schedule,missing,1,
The Base Model is Dead,Varun Singh,Data Quality,,https://www.ai.engineer/worldsfair/schedule,missing,1,
The Messy Reality of Scale: Synthetic Data and Pre-Training at Poolside,Robert McHardy; Marah Abdin,Data Quality,,https://www.ai.engineer/worldsfair/schedule,missing,1,
"Tokens In, Engagement Out: Training LLM-Recommenders",Devansh Tandon,LLM Recsys,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Tolan: Voice-First AI Companion,Paula Dozsa,Voice & Realtime AI,,https://www.ai.engineer/worldsfair/schedule,missing,1,
AI Applications in a flash! No Dev Ops. Just code.,Dean Quiñanola,,,https://www.ai.engineer/worldsfair/schedule,missing,1,
AI Engineering & Governance 2026 Trends,Wallon Walusayi,Expo Stage 2,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Autoresearch in the wild,Roland Gavrilescu; Julian Bright,Autoresearch,https://www.youtube.com/watch?v=4sX_He5c4sI&t=22800s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,1,
Commercial Grade-Robots for Real World Usage,Jason Ma,Robotics & World Models,,https://www.ai.engineer/worldsfair/schedule,missing,1,
"Don't Write Skills, Train Models (cont. 2/3)",Brian Douglas,Workshops Day 3,,https://www.ai.engineer/worldsfair/schedule,missing,1,
"Don't Write Skills, Train Models (cont. 3/3)",Brian Douglas,Workshops Day 3,,https://www.ai.engineer/worldsfair/schedule,missing,1,
First Steps Toward Automated AI Research,Richard Socher,Autoresearch,https://www.youtube.com/watch?v=4sX_He5c4sI&t=6300s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,1,
Frontier Robotics Research,Deepak Pathak,Robotics & World Models,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Imagination Engineering,Eve Bouffard,Design Engineering,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Learning on the job: the future of post-training,Raymond Feng,Posttraining & Midtraining,,https://www.ai.engineer/worldsfair/schedule,missing,1,
One Designer + Al. Hundreds of Deliverables.,Vincent Wendy,Design Engineering,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Research to Reality with Google DeepMind,Benoit Schillings,Autoresearch,https://www.youtube.com/watch?v=4sX_He5c4sI&t=3900s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,1,
State of Data,Sean Cai,Posttraining & Midtraining,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Training Taste,Thais Castello Branco,Design Engineering,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Trends in AI,George Cameron; Micah Hill-Smith,Autoresearch,https://www.youtube.com/watch?v=4sX_He5c4sI&t=28200s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,1,
Unitree: Building Mass Produced Humanoids,XiangMing Sun,Robotics & World Models,,https://www.ai.engineer/worldsfair/schedule,missing,1,
What's next after RLHF?,Diogo Almeida,Posttraining & Midtraining,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Why AI Didn't Actually Make You Ship Faster,Gabriel Spencer-Harper,Expo Stage 3,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Your Stack Has a Latency Problem You Can’t See,,,,https://www.ai.engineer/worldsfair/schedule,missing,1,
AI Engineering & Governance 2026 Trends,Wallon Walusayi,Expo Stage 1,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Al is becoming the World's largest Relationship Therapist. We Can't Afford to Get it Wrong.,Clay Cockrell; Tony Fabrikant,AI in Healthcare,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Demo: GLM 5.2 on DGX Station — Frontier Intelligence Under Your Desk,Ahmad Osman,Local AI,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Generative Video at the Speed of Light,Keegan McCallum,Generative Media,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Improving AIE: Q&A and Feedback Session,swyx,Expo Stage 2,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Improving AIE: Q&A and Feedback Session (repeat),swyx,Expo Stage 2,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Infra behind Krea 2 - How to train and serve at scale,Gabriel Jorge Menezes,Generative Media,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Large clusters for small models,Daniel Svonava,Inference,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Latent Space Live: the Inference Inflection from First Principles,swyx; Rob Wachen,Expo Stage 2,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Local AI Demos,,Local AI,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Model Routing,Nader Khalil; Walden Yan; Tanay Varshney; Alex Atallah,Local AI,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Model Routing,Nader Khalil; Walden Yan; Tanay Varshney; Alex Atallah,Local AI,,https://www.ai.engineer/worldsfair/schedule,missing,1,
"State of the Union: Why Local, Why Now",Nader Khalil; Joseph Nelson; Alex Cheema; Ahmad Osman; Matthew Berman,Local AI,,https://www.ai.engineer/worldsfair/schedule,missing,1,
"State of the Union: Why Local, Why Now",Nader Khalil; Joseph Nelson; Alex Cheema; Ahmad Osman; Matthew Berman,Local AI,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Taking Reinforcement Learning Cross Datacenter,Nan Jiang,,,https://www.ai.engineer/worldsfair/schedule,missing,1,
The Next Medium: Why Real-Time Interactive Video Changes Everything for Developers,Ahmed Ahres,Generative Media,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Training Krea 2 - What matters in generative model training.,Sangwu Lee,Generative Media,,https://www.ai.engineer/worldsfair/schedule,missing,1,
"Weight Folding, CUDA Streams, and the Bug That Made My Model Speak Backwards",Filip Makraduli,Inference,,https://www.ai.engineer/worldsfair/schedule,missing,1,
What's New in Inference Engineering,Philip Kiely,Inference,,https://www.ai.engineer/worldsfair/schedule,missing,1,
Why Off-the-Shelf AI Doesn't Understand Money,Udi Menkes,AI in Finance,,https://www.ai.engineer/worldsfair/schedule,missing,1,
(untitled),,Online Track,https://www.youtube.com/watch?v=_cVfz88_j7A,https://www.ai.engineer/worldsfair/schedule,unavailable,1,
500 people vibe-coded for 30 days. I was one of them.,"Sanja Grbic, Automattic",Online Track,https://www.youtube.com/watch?v=UcYoMg-8-L8,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/500-people-vibe-coded-for-30-days-i-was-one-of-them-ucyomg-8-l8.md
A Genius With Amnesia,"Victor Savkin, Nx",Online Track,https://www.youtube.com/watch?v=jVjt-2g8NMY,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/a-genius-with-amnesia-jvjt-2g8nmy.md
"Build AI Systems for Discernment, Not Approval","Angel Ortmann Lee, Duolingo",Online Track,https://www.youtube.com/watch?v=CDqzWpwkSls,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/build-ai-systems-for-discernment-not-approval-cdqzwpwksls.md
Build Neural Networks in TypeScript,"Junichi Takahashi, and raindrops",Online Track,https://www.youtube.com/watch?v=rX14bHH5wI0,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/build-neural-networks-in-typescript-rx14bhh5wi0.md
"Bypassing the Multimodal Tax: Hybrid RAG, SQL RRF & UI Telemetry","Abed Matini, Ogilvy",Online Track,https://www.youtube.com/watch?v=Akm1sqvWG4A,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/bypassing-the-multimodal-tax-hybrid-rag-sql-rrf-ui-telemetry-akm1sqvwg4a.md
Chat and citations won't save your vertical AI,"Atul Ramachandran, Filed Inc",Online Track,https://www.youtube.com/watch?v=RGiXcVxSD3s,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/chat-and-citations-won-t-save-your-vertical-ai-rgixcvxsd3s.md
Develop at Idea Velocity,"Jeffrey Lee-Chan, Snapchat",Online Track,https://www.youtube.com/watch?v=9arM9b7JgOo,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/develop-at-idea-velocity-9arm9b7jgoo.md
Don't Let the LLM Drive,"Ornella Bahidika & Joel Allou, Microsoft",Online Track,https://www.youtube.com/watch?v=m24UKZomm7k,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/don-t-let-the-llm-drive-m24ukzomm7k.md
"Frontier results, on device","RL Nabors, Arize",Online Track,https://www.youtube.com/watch?v=fWXJM-J0ZB8,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/frontier-results-on-device-fwxjm-j0zb8.md
Medic for Apache Spark - First Aid for Failing Jobs,"Drasko Profirovic, Pinterest",Online Track,https://www.youtube.com/watch?v=0RNNfxpdbQk,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/medic-for-apache-spark-0rnnfxpdbqk.md
OpenClaw in Your Hand: Building a Physical AI Terminal,"Lech Kalinowski, Callstack",Online Track,https://www.youtube.com/watch?v=akk6KRlcwW4,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/openclaw-in-your-hand-building-a-physical-ai-terminal-akk6krlcww4.md
Predicting Novel Research Directions in Big Pharma,"Vasilije Markovic, cognee",Online Track,https://www.youtube.com/watch?v=M7-KY0W-BPo,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/predicting-novel-research-directions-in-big-pharma-m7-ky0w-bpo.md
Respect The Process,"Andrew Dumit, Watershed Technology Inc.",Online Track,https://www.youtube.com/watch?v=CLttOU7n6sI,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/respect-the-process-clttou7n6si.md
"Semantic Blindness: 500,000 Sensors Confused an LLM","Raahul Singh & Vanč Levstik, Phaidra",Online Track,https://www.youtube.com/watch?v=EUsPvBeIx70,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/semantic-blindness-500-000-sensors-confused-an-llm-euspvbeix70.md
Skills are the New SDKs,"Elvin Aghammadzada, DataRobot",Online Track,https://www.youtube.com/watch?v=LC3-P7v3yoI,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/skills-are-the-new-sdks-lc3-p7v3yoi.md
Stop Writing Tone Instructions. Layer Them.,"Isadora Martin-Dye, Isadora & Co",Online Track,https://www.youtube.com/watch?v=ij-AU9dpJjc,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/stop-writing-tone-instructions-layer-them-ij-au9dpjjc.md
Structuring the Unstructured,"Cedric Clyburn, Red Hat",Online Track,https://www.youtube.com/watch?v=-x5GEVnkuRw,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/structuring-the-unstructured-x5gevnkurw.md
The AI bugpocalypse is here. Now what?,"Jack Cable, Corridor",Online Track,https://www.youtube.com/watch?v=7JgIS42mz7U,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/the-ai-bugpocalypse-is-here-now-what-7jgis42mz7u.md
The Missing Layer After Launch,"Raphael Kalandadze, Wandero AI",Online Track,https://www.youtube.com/watch?v=kZsf_Sfm7RU,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/the-missing-layer-after-launch-kzsf-sfm7ru.md
The Pipeline Is Dead,"Iris ten Teije, Sky Valley Ambient Computing",Online Track,https://www.youtube.com/watch?v=bRnoEpoK5m4,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/the-pipeline-is-dead-brnoepok5m4.md
The Prompt Is Still a Punch Card,"Ted Johnson, JoinIn AI",Online Track,https://www.youtube.com/watch?v=hVJOnuhFmTA,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/the-prompt-is-still-a-punch-card-hvjonuhfmta.md
The Prompt is the Platform,"Dominik Tornow, Resonate HQ",Online Track,https://www.youtube.com/watch?v=DqtmZE6Hl0g,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/the-prompt-is-the-platform-dqtmze6hl0g.md
The UX of AI: Making AI-Powered Apps Your Users Don't Hate,"Kathryn Grayson Nanz, Progress Software",Online Track,https://www.youtube.com/watch?v=L3RuP_q8Bwc,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/the-ux-of-ai-making-ai-powered-apps-your-users-don-t-hate-l3rup-q8bwc.md
"Voice In, Visuals Out: The Agony and the Ecstasy","Allen Pike, Forestwalk Labs",Online Track,https://www.youtube.com/watch?v=65X0pQ6Lmbg,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/voice-in-visuals-out-the-agony-and-the-ecstasy-65x0pq6lmbg.md
We Cut 94% of AI Coding Tokens With a Local Code Index,"Rajkumar Sakthivel, Tesco",Online Track,https://www.youtube.com/watch?v=dRmWYHuIJxM,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/we-cut-94-of-ai-coding-tokens-with-a-local-code-index-drmwyhuijxm.md
You Can't Prompt the Room: The Last Skill AI Won't Replace,"Balázs Horváth, VisualLabs",Online Track,https://www.youtube.com/watch?v=6bmM45jkMDY,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/you-can-t-prompt-the-room-the-last-skill-ai-won-t-replace-6bmm45jkmdy.md
Your LLM Deception Monitor Is Broken. The Fix Is in the Training Data,"Sachin Kumar, LexisNexis",Online Track,https://www.youtube.com/watch?v=IQkVMvXQKLY,https://www.ai.engineer/worldsfair/schedule,summarized,1,summaries/your-llm-deception-monitor-is-broken-the-fix-is-in-the-training-data-iqkvmvxqkly.md
Self-Improving software factories: The new open source model,Zach Lloyd,Software Factories,https://www.youtube.com/watch?v=htM02KMNZnk&t=17700s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
The Highest Loop,swyx,Software Factories,https://www.youtube.com/watch?v=htM02KMNZnk&t=0s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
On AI and Knowledge,Pablo Castro,Software Factories,https://www.youtube.com/watch?v=htM02KMNZnk&t=300s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
The Golden Age of AI Engineering,Alexander Embiricos; Romain Huet,Software Factories,https://www.youtube.com/watch?v=htM02KMNZnk&t=1500s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
"GLM-5.2: Frontier Intelligence, Open Weights.",Zixuan Li,Software Factories,https://www.youtube.com/watch?v=htM02KMNZnk&t=2700s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
Thom Wolf keynote,Thom Wolf; Olive Song,Software Factories,https://www.youtube.com/watch?v=htM02KMNZnk&t=3900s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
Security Track intro,Manoj Nair,Software Factories,https://www.youtube.com/watch?v=htM02KMNZnk&t=5100s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
Getting the most out of Codex,Jason Liu,Software Factories,https://www.youtube.com/watch?v=htM02KMNZnk&t=6300s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
Rise of the Software Factory,Tereza Tížková,Software Factories,https://www.youtube.com/watch?v=htM02KMNZnk&t=7800s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
"Orchestras, not Factories",Charlie Holtz,Software Factories,https://www.youtube.com/watch?v=htM02KMNZnk&t=9600s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
What we learned by analyzing 1M AI-generated PRs,Daksh Gupta,Software Factories,https://www.youtube.com/watch?v=htM02KMNZnk&t=11100s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
Get Out of the Model's Way,Kevin Hou,Software Factories,https://www.youtube.com/watch?v=htM02KMNZnk&t=16200s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
"Self-Improving software factories: The new open source model""",Zach Lloyd,Software Factories,https://www.youtube.com/watch?v=htM02KMNZnk&t=17700s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
"We're the bottleneck, but we don't have to be",Ido Salomon,Software Factories,https://www.youtube.com/watch?v=htM02KMNZnk&t=19500s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
Notion's Token Town,Sarah Sachs,Software Factories,https://www.youtube.com/watch?v=htM02KMNZnk&t=21000s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
fighting slop with slop,Vaibhav Gupta,Software Factories,https://www.youtube.com/watch?v=htM02KMNZnk&t=22800s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
Loop Engineering from first principles,Kyle Mistele,Software Factories,https://www.youtube.com/watch?v=htM02KMNZnk&t=24300s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
Harness Engineering is not Enough: Why Software Factories Fail,Dex Horthy,Software Factories,https://www.youtube.com/watch?v=htM02KMNZnk&t=27000s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
"In Code They Act, In Proof We Trust",Erik Meijer,Harness Engineering,https://www.youtube.com/watch?v=htM02KMNZnk&t=28200s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
Recursive Model Improvement,Lee Robinson,Software Factories,https://www.youtube.com/watch?v=htM02KMNZnk&t=29400s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
"In the Land of AI Agents, the Verifiers Are King",Tariq Shaukat,Software Factories,https://www.youtube.com/watch?v=4sX_He5c4sI&t=1500s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
Perception Agents,Antje Barth,Autoresearch,https://www.youtube.com/watch?v=4sX_He5c4sI&t=2700s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
Research to Reality with Google DeepMind,Benoit Schillings,Autoresearch,https://www.youtube.com/watch?v=4sX_He5c4sI&t=3900s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,4,
Evals Track Intro,Laurie Voss; Aparna Dhinakaran,Autoresearch,https://www.youtube.com/watch?v=4sX_He5c4sI&t=5100s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
First Steps Toward Automated AI Research,Richard Socher,Autoresearch,https://www.youtube.com/watch?v=4sX_He5c4sI&t=6300s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,4,
Autoresearch for Dense Retrieval: Test-Time Compute with Frozen Embedding Models,Han Xiao,Autoresearch,https://www.youtube.com/watch?v=4sX_He5c4sI&t=7800s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
Memory Harnesses for Long-Running Research Agents,Stefania Druga,Memory & Continual Learning,https://www.youtube.com/watch?v=4sX_He5c4sI&t=9600s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
« the era of (auto) research »,Elie Bakouch,Autoresearch,https://www.youtube.com/watch?v=4sX_He5c4sI&t=11100s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,4,
Closing the Loop: An Autonomous AI Research Agent,Tim Sweeney,Autoresearch,https://www.youtube.com/watch?v=4sX_He5c4sI&t=16200s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
An AI Agent Became the #1 Contributor in OpenAI's Hiring Challenge,Zhengyao Jiang,Autoresearch,https://www.youtube.com/watch?v=4sX_He5c4sI&t=17700s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
"Self-Improvement of Context, Harness, and Model Weights through Reflective Optimization",Lakshya Agrawal,Autoresearch,https://www.youtube.com/watch?v=4sX_He5c4sI&t=19500s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
Autoresearch for Kernels,Tejas Bhakta,Autoresearch,https://www.youtube.com/watch?v=4sX_He5c4sI&t=21000s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,4,
Autoresearch in the wild,Roland Gavrilescu; Julian Bright,Autoresearch,https://www.youtube.com/watch?v=4sX_He5c4sI&t=22800s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,4,
Autoresearch in a Multi-Agent AI Village,Erina Karati; Arunachalam Manikandan,Autoresearch,https://www.youtube.com/watch?v=4sX_He5c4sI&t=24300s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
Closing Keynote,Addy Osmani,Autoresearch,https://www.youtube.com/watch?v=4sX_He5c4sI&t=27000s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,4,
Trends in AI,George Cameron; Micah Hill-Smith,Autoresearch,https://www.youtube.com/watch?v=4sX_He5c4sI&t=28200s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,4,
Closing Keynote,Wei-Lin Chiang,Autoresearch,https://www.youtube.com/watch?v=4sX_He5c4sI&t=29400s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,4,
The 2026 State of AI Engineering,Barr Yaron,Harness Engineering,https://www.youtube.com/watch?v=I2cbIws9j10&t=0s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
TCP and RDMA are Killing Inference Throughput; Homa can Fix It,John Ousterhout,Software Factories,https://www.youtube.com/watch?v=I2cbIws9j10&t=1200s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
The Unreasonable Effectiveness of Separating the Task from the Model,Maxime Rivest; Isaac Miller,Harness Engineering,https://www.youtube.com/watch?v=I2cbIws9j10&t=2400s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
How Anthropic Builds: Lessons from Labs,Mike Krieger; swyx,Harness Engineering,https://www.youtube.com/watch?v=I2cbIws9j10&t=3600s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
Thinner Agents on a Smarter Substrate: The Ontology-based Semantic Layer,Emil Eifrem,Graphs,https://www.youtube.com/watch?v=I2cbIws9j10&t=4800s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
Tokens Should Have Jobs,Katelyn Lesse; Angela Jiang,Harness Engineering,https://www.youtube.com/watch?v=I2cbIws9j10&t=6300s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
"MCPs, CLIs, and Skills: Choosing the Right Tooling Layer for Agentic Development",Nikita Kothari,Agentic Engineering,https://www.youtube.com/watch?v=I2cbIws9j10&t=7800s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
Auth for Agents: Unblock Autonomous AI with auth.md,Michael Grinich,Agentic Engineering,https://www.youtube.com/watch?v=I2cbIws9j10&t=9600s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
Harness Engineering: Building the Production Cage for Powerful Domain Agents,Mike Chambers,Harness Engineering,https://www.youtube.com/watch?v=I2cbIws9j10&t=11100s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
Loophole - Adversarial Agents To Stress Test Your Morality,Brendan Rappazzo,Harness Engineering,https://www.youtube.com/watch?v=I2cbIws9j10&t=16200s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
"🎵 Every step you take, every call you make - the reliable agent stack",Giselle van Dongen,Harness Engineering,https://www.youtube.com/watch?v=I2cbIws9j10&t=17700s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
We let an AI agent execute Bash and lived to talk about it,Sarah Sanders,Harness Engineering,https://www.youtube.com/watch?v=I2cbIws9j10&t=19500s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
"No Memory, No Harness: Why the Database Is the Last Line of Defense",Kay Malcolm,Harness Engineering,https://www.youtube.com/watch?v=I2cbIws9j10&t=21000s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
How we Solved Agent Building,Andrew Qu,Harness Engineering,https://www.youtube.com/watch?v=I2cbIws9j10&t=22800s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
"Agents Without Code: How Skills, YAML, and Filesystems Replaced Python",Philipp Schmid,Harness Engineering,https://www.youtube.com/watch?v=I2cbIws9j10&t=24300s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,5,
Closing Keynote — Theo Browne,Theo Browne,Main Stage,https://www.youtube.com/watch?v=I2cbIws9j10&t=27000s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,4,
Closing Keynote: Garry Tan,Garry Tan,Main Stage,https://www.youtube.com/watch?v=I2cbIws9j10&t=28200s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,4,
